CA	0.01	0.6	0.0001	7.2143	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.2143	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	3.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	4.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	7.6071	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	3.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	4.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	6.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	7.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	9.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	10.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	12.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	14.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	15.5714	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	17.1429	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	18.7143	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	20.2857	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	21.8571	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	23.4286	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0001	8.0	25.0	1	0	1	2	10	43	54	65	77	87	97	108	118	131	138		
CA	0.01	0.6	0.0037	2.5	3.0	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	4.5714	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	6.1429	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	7.7143	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	9.2857	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	10.8571	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	12.4286	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	14.0	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	15.5714	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	17.1429	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	18.7143	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	20.2857	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	21.8571	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	23.4286	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.5	25.0	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.8929	3.0	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.8929	4.5714	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.8929	6.1429	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.8929	7.7143	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.8929	9.2857	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.8929	10.8571	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
CA	0.01	0.6	0.0037	2.8929	12.4286	1	0	1	2	10	43	54	65	77	87	97	109	118	131	138		
